179	108
138	8
182	153
1099	329
515	116
535	224
370	777
378	14
258	53
741	121
32	94
829	451
1072	218
605	1085
287	103
338	303
1035	117
1201	534
76	165
325	150
22	212
675	9
188	14
459	112
32	49
915	97
1215	340
942	113
238	171
539	775
549	557
445	638
852	515
894	582
815	117
913	218
84	350
282	36
109	24
106	80
79	286
1006	892
14	286
784	436
420	32
231	163
688	712
636	260
6	80
260	112
535	352
244	51
20	145
1168	186
228	136
738	807
64	83
907	486
295	75
736	119
1223	835
8	240
68	37
437	38
786	222
202	9
310	6
770	519
970	118
150	221
536	113
594	768
931	770
1054	15
557	535
151	81
8	103
133	99
138	27
678	844
1024	15
1134	224
244	14
250	294
1164	148
812	487
1088	351
871	529
302	908
125	303
151	244
1121	446
37	120
333	334
158	6
277	284
64	130
639	165
168	97
722	212
466	5
57	3
84	353
260	109
928	593
339	802
677	68
142	212
497	97
1051	127
653	271
115	12
739	629
926	118
409	11
923	15
108	152
1184	663
292	241
856	445
449	113
927	487
624	158
538	772
939	667
168	120
982	121
292	3
67	194
201	145
168	593
63	177
929	177
193	33
20	150
993	177
586	124
994	302
844	795
551	177
68	238
22	13
942	771
235	294
459	19
495	121
783	772
897	116
159	151
91	3
399	384
678	772
605	892
3	152
321	5
909	118
1215	965
787	400
244	40
689	535
445	630
59	55
240	69
116	485
929	839
1092	127
1068	823
962	117
61	6
282	96
141	91
431	1
762	841
474	403
913	773
1168	183
285	40
399	43
857	876
14	33
105	152
125	394
689	630
32	75
927	539
135	20
267	235
1115	127
479	8
1106	808
108	5
684	349
678	515
1001	582
942	15
894	812
12	3
82	91
501	372
142	4
890	351
1168	127
153	169
1214	183
258	94
868	132
829	310
277	101
128	131
578	14
252	66
508	94
747	770
938	351
747	121
361	358
17	18
1191	222
71	23
22	72
762	445
282	108
128	69
941	198
742	1084
26	35
545	222
240	107
370	797
675	558
194	76
117	930
803	736
928	582
593	339
1018	302
909	391
985	394
14	79
292	186
740	122
322	5
123	303
241	262
32	320
66	5
269	193
96	49
715	76
71	133
487	303
282	158
501	518
1140	762
1058	451
258	80
172	24
892	775
1141	118
4	11
578	290
933	519
159	11
1098	163
598	12
766	83
515	775
70	10
63	64
60	136
537	1085
373	436
860	751
173	24
1087	186
64	227
978	761
182	79
908	310
13	3
784	148
1056	115
660	950
128	107
536	303
393	235
1103	765
86	348
22	154
282	72
94	74
51	108
337	322
859	816
159	200
141	6
537	539
516	368
536	630
1192	219
105	47
624	11
424	132
791	403
125	451
325	265
105	242
659	52
121	758
464	749
55	15
869	867
155	630
1174	155
812	177
337	91
728	94
17	11
90	37
44	108
1093	183
239	163
184	53
117	168
655	348
1119	115
183	80
1157	121
296	166
513	15
736	534
595	136
716	32
809	303
109	72
535	594
596	89
689	353
920	678
105	406
215	13
1136	118
107	182
27	211
37	351
182	36
304	12
193	99
157	159
98	6
1115	632
1094	352
79	99
40	212
700	189
222	350
193	109
325	244
97	43
651	908
801	303
757	594
593	782
1134	372
534	5
146	5
8	258
459	55
200	5
551	772
786	793
863	768
872	753
766	224
1052	121
532	12
909	100
787	51
350	125
861	120
1004	189
233	5
968	302
22	134
299	5
924	121
169	177
215	644
151	71
745	778
684	117
238	71
111	12
337	219
406	94
650	562
684	125
44	112
740	15
664	344
68	6
151	13
165	118
133	243
97	349
151	20
295	94
675	578
64	173
99	11
359	53
110	47
41	79
993	857
19	165
302	816
292	193
487	738
1174	224
160	462
1006	539
108	9
584	15
61	238
42	40
94	126
238	12
436	76
632	15
578	143
64	366
151	209
3	211
760	181
859	16
1010	758
857	864
302	1040
179	64
82	211
829	501
107	12
978	121
269	55
37	6
96	48
742	224
160	631
57	30
670	551
32	12
992	302
60	112
353	97
1147	118
808	445
894	155
501	94
70	332
913	117
605	116
302	866
515	368
48	186
59	33
209	45
913	55
75	3
786	350
535	118
99	110
490	12
829	753
660	218
41	38
173	5
633	93
501	224
178	123
1107	127
1098	183
777	425
909	551
325	79
252	48
295	77
96	18
3	172
675	58
501	113
1048	124
193	23
275	51
326	27
238	65
1080	177
395	343
123	1121
151	111
429	445
155	149
44	30
338	772
982	824
1213	535
59	107
158	153
787	11
108	94
736	370
23	383
46	76
1034	77
141	20
1064	763
903	15
926	168
738	762
145	128
193	13
927	486
260	83
1003	898
688	220
353	768
648	2
454	457
405	407
548	11
14	27
302	809
638	652
117	177
1217	302
1010	681
846	539
22	108
829	943
84	222
1132	699
623	105
250	163
160	537
978	516
66	30
31	370
303	86
486	224
101	8
517	514
688	805
654	108
892	1018
551	1010
741	753
40	38
926	368
477	60
352	310
728	107
931	403
86	782
393	80
22	278
787	166
479	35
22	112
115	763
44	47
786	1072
271	163
1024	712
1101	445
242	66
182	103
869	177
267	107
105	238
903	55
420	131
111	183
782	113
675	10
1103	97
579	167
721	186
334	69
8	83
106	44
178	462
565	307
15	771
28	4
32	47
270	933
310	113
112	110
37	118
352	178
142	5
277	14
826	808
159	10
50	234
28	53
232	233
929	743
651	941
445	886
740	126
385	43
535	774
94	42
68	43
361	76
134	150
783	339
432	266
521	83
539	630
763	348
802	123
867	485
71	58
123	160
325	90
775	127
352	198
526	143
392	534
32	109
71	5
263	94
605	126
582	302
547	94
1039	1015
12	111
277	75
1132	758
425	222
108	12
127	462
32	143
1054	760
874	938
898	762
576	49
829	991
238	109
790	669
605	117
27	104
229	222
745	117
102	109
339	748
107	110
579	265
207	40
229	118
82	8
631	777
1141	186
106	241
302	580
868	857
932	678
982	898
791	122
413	294
238	40
339	712
786	436
122	183
419	53
1169	183
1123	1125
648	649
1216	118
292	13
1095	755
1103	394
96	104
759	224
38	32
1039	5
785	15
250	209
108	22
141	11
167	13
756	781
399	403
668	233
770	777
145	99
18	154
544	11
917	117
292	175
864	535
611	895
50	99
829	1068
519	80
956	584
105	200
182	359
787	352
420	22
580	462
27	75
678	945
729	233
1210	739
71	159
50	66
1164	113
1141	12
890	55
302	829
1038	710
1207	348
826	1205
486	303
802	55
485	689
623	42
302	484
166	2
1044	539
927	584
245	14
1158	1159
460	5
486	462
22	96
309	179
267	2
929	445
681	932
141	203
474	55
207	235
678	691
1156	74
68	99
105	616
992	485
917	535
491	5
459	166
1150	992
34	3
1028	763
75	249
982	881
800	584
484	113
535	551
992	584
777	76
747	445
533	5
50	137
970	15
302	121
270	348
117	539
120	150
929	114
420	97
1141	123
29	470
127	539
270	581
511	512
487	117
1168	177
1119	178
57	5
118	516
1140	1094
513	519
459	12
200	193
949	630
841	485
785	535
548	75
569	76
801	539
578	147
850	118
81	42
309	3
794	774
1119	198
513	123
731	130
219	90
270	797
736	519
461	91
286	8
1172	755
785	183
741	773
265	165
302	605
965	163
160	91
122	536
70	58
1002	338
120	122
282	40
778	486
516	750
28	167
159	152
68	158
102	13
3	51
1109	33
118	55
1168	86
64	104
201	72
895	678
1148	86
1177	97
244	23
1068	535
220	348
287	22
22	8
607	99
1164	5
892	368
393	154
858	866
415	94
929	127
1144	451
626	113
867	224
34	49
31	303
79	40
235	258
182	12
1004	551
238	131
70	11
23	107
238	108
835	445
1198	113
696	33
722	183
302	1000
202	88
1215	446
829	790
180	114
111	93
302	536
750	516
1218	114
260	12
22	36
459	90
362	5
296	51
275	49
424	193
1106	630
756	736
1147	11
172	212
1107	584
1139	198
105	81
32	51
497	11
740	159
892	948
517	594
17	34
631	350
64	66
742	183
424	265
740	148
178	529
799	487
1164	11
1218	348
289	8
445	539
1141	111
660	100
23	74
267	150
84	451
420	310
178	436
779	909
764	371
961	117
27	46
930	539
14	42
770	551
302	948
689	847
861	90
159	153
95	108
27	182
79	24
1110	400
1218	101
159	157
623	22
1173	123
379	368
632	198
155	907
247	13
1104	55
72	10
410	91
682	902
675	7
120	37
182	689
791	125
1003	1061
763	15
158	24
410	222
924	177
147	2
31	32
177	776
1064	217
1140	712
229	353
331	80
1087	86
432	99
125	119
485	177
689	101
1044	629
153	27
96	153
802	329
125	183
71	112
829	117
133	10
32	14
215	207
243	26
224	5
424	72
352	116
580	403
98	284
346	83
82	22
829	630
79	140
1123	582
826	934
274	189
123	178
1	9
48	13
290	9
44	11
929	712
164	43
83	266
38	96
32	152
473	234
172	68
742	119
5	50
1034	119
519	15
412	106
956	302
1141	103
86	303
99	14
786	515
37	588
878	77
412	265
317	59
392	1138
892	86
338	846
584	118
32	11
1141	594
608	12
921	189
539	535
438	163
26	6
1007	892
248	234
71	561
112	91
180	11
666	90
396	8
660	741
35	6
131	8
135	136
1026	118
171	99
105	439
651	445
29	97
483	539
243	22
447	99
535	529
279	11
242	38
913	515
515	125
294	26
432	110
144	3
738	593
658	329
102	241
509	19
32	134
226	302
578	558
68	411
117	1103
66	76
646	215
32	266
370	15
157	83
13	27
61	10
528	529
942	224
1056	403
325	102
863	425
610	8
302	1010
1139	755
1006	780
1199	958
118	303
41	40
965	582
1010	794
638	15
5	103
521	40
462	222
929	425
131	336
105	61
830	445
70	27
61	71
98	27
721	136
266	112
916	710
171	210
969	77
844	638
107	102
289	158
960	462
856	486
513	114
105	412
403	539
302	887
432	19
235	240
309	97
818	638
269	105
412	131
579	159
466	186
484	762
747	353
1125	1123
1007	177
766	3
740	839
215	233
370	222
784	373
800	177
40	23
917	394
64	242
64	243
741	117
265	235
111	13
187	2
487	933
738	588
289	50
97	84
326	12
660	651
97	11
786	866
141	284
412	69
215	545
801	811
802	838
1031	302
591	26
118	349
432	441
159	3
258	14
593	15
767	122
373	762
965	1055
166	94
749	928
737	787
270	349
101	211
365	217
479	27
194	5
746	86
605	534
13	26
678	538
600	441
182	11
941	733
60	436
852	177
874	823
483	741
913	1196
486	638
79	106
68	121
248	51
324	290
159	129
324	103
243	23
584	114
596	235
689	103
746	349
148	782
728	213
1142	451
219	126
370	756
237	41
97	3
83	12
621	77
147	201
250	383
95	126
258	76
574	5
265	13
28	40
23	112
454	133
27	146
578	672
539	765
535	824
127	94
572	6
763	740
827	117
137	57
35	110
801	952
39	43
29	83
155	1174
461	110
692	451
501	51
32	112
540	86
425	777
339	770
762	999
399	6
29	63
76	28
33	24
913	772
852	678
144	68
681	229
830	224
40	238
8	93
1150	117
23	38
982	833
242	130
574	51
445	831
938	782
310	368
684	14
857	220
267	240
248	22
767	15
302	818
1164	587
52	53
490	243
605	222
479	104
930	681
892	1004
260	235
486	117
779	551
178	753
1215	349
27	49
740	123
802	121
107	109
1117	115
149	108
809	11
392	113
839	846
79	265
486	125
777	117
284	212
425	117
1191	118
90	5
957	445
81	222
594	15
660	15
52	55
109	113
740	222
193	102
927	310
32	205
1139	394
82	6
159	103
984	55
12	118
748	329
605	121
50	207
621	30
296	205
410	113
830	183
260	11
302	935
539	784
302	1021
160	464
445	220
100	391
151	94
861	519
107	47
831	445
794	933
155	539
352	126
896	118
1090	353
151	49
494	33
14	3
677	930
867	928
206	170
153	12
339	97
863	594
302	1001
1174	83
320	205
1143	77
295	5
286	5
111	222
956	224
165	3
244	149
762	846
367	739
135	234
117	584
730	307
952	302
282	5
413	6
487	108
786	1069
652	310
698	10
689	851
265	266
260	5
338	76
29	3
1038	768
157	5
675	197
686	381
194	8
1033	1039
1169	446
202	8
539	594
115	118
220	168
27	13
292	24
927	689
66	108
691	302
791	121
425	122
44	4
596	11
638	329
801	584
118	117
624	15
142	166
802	178
1215	699
939	15
759	403
172	25
150	99
655	958
13	108
1007	302
829	756
254	122
1099	758
660	302
350	425
1028	794
151	45
145	24
302	954
82	310
1079	114
551	1060
787	28
215	22
337	26
605	743
105	266
913	846
625	541
93	26
334	102
302	906
226	55
887	699
159	106
776	198
596	69
55	121
96	41
1132	121
1110	177
941	445
594	778
159	166
334	172
105	205
1175	841
211	170
663	445
38	14
896	115
1150	755
778	515
159	64
1169	186
594	516
962	630
350	119
883	811
102	9
826	462
159	209
111	69
897	516
296	3
267	193
268	202
38	212
689	839
241	170
127	501
32	276
411	265
200	411
132	177
157	11
275	344
255	256
29	473
626	36
580	982
326	241
772	115
23	10
519	516
684	464
59	172
520	83
238	72
474	118
235	26
521	5
178	611
22	26
1026	186
154	38
108	284
681	791
219	198
112	151
535	632
107	5
539	113
309	241
1003	751
936	51
832	825
20	203
605	762
68	132
662	5
712	168
867	772
294	192
501	593
107	146
1141	177
406	207
390	310
127	678
787	484
747	168
32	284
48	113
369	372
86	222
412	168
496	497
412	11
32	262
412	127
574	79
64	187
247	3
293	260
540	302
324	89
811	168
96	112
101	110
1186	183
215	68
533	88
784	678
663	928
258	51
302	836
513	120
1191	584
33	94
936	15
413	40
238	249
884	178
641	94
172	150
302	785
454	75
736	76
660	755
270	768
1010	770
1103	782
22	322
38	5
105	625
66	441
153	212
127	303
118	710
684	6
385	3
105	287
982	516
108	91
81	152
302	944
794	749
258	259
445	947
406	48
653	793
504	2
173	150
529	774
309	167
786	373
602	57
939	584
569	3
689	739
814	681
856	177
786	338
515	353
827	772
736	629
70	35
877	445
808	733
32	91
117	629
115	736
962	485
678	462
71	266
167	14
111	368
260	82
651	932
1146	55
325	6
478	2
802	51
79	98
694	94
814	168
1139	177
258	12
424	43
811	537
534	168
794	118
802	353
415	5
109	110
660	1054
66	209
754	436
871	302
292	154
748	582
515	119
40	153
17	27
302	734
126	593
459	345
660	348
165	121
344	94
578	286
992	353
384	186
539	1026
105	65
246	379
1063	77
936	302
23	13
927	786
95	69
675	36
839	116
114	95
90	222
202	5
970	368
445	845
79	32
353	219
342	143
1051	1052
1207	922
8	108
8	27
1033	667
1186	529
160	125
290	6
292	49
1151	581
27	193
99	79
151	243
399	194
791	805
133	13
94	114
23	108
344	632
703	186
182	112
624	8
365	367
763	857
762	126
748	77
790	667
985	55
869	733
64	112
23	193
547	222
631	809
892	127
65	243
59	241
32	9
579	381
261	3
669	302
44	32
68	44
267	182
153	99
547	371
748	302
738	824
101	27
579	18
485	462
992	350
362	3
145	23
247	10
516	982
553	19
106	197
33	130
479	47
652	536
999	117
890	782
784	55
579	72
1107	485
867	791
269	183
285	153
1087	593
245	312
71	579
43	39
94	82
17	41
399	38
1216	339
413	90
982	539
61	258
222	961
927	403
954	425
922	733
105	167
125	551
883	1046
302	822
101	12
513	76
874	892
137	107
261	51
929	124
373	655
294	23
490	14
90	168
864	183
44	51
97	222
159	59
50	22
270	77
874	1197
786	782
548	4
26	13
601	6
459	41
1141	667
270	350
495	403
377	30
17	12
70	38
1048	581
23	234
681	874
887	222
59	38
1215	168
1125	582
938	539
693	143
1044	747
172	72
747	117
553	5
737	784
413	12
145	193
265	53
128	40
142	47
410	198
72	27
255	55
127	963
17	43
800	446
258	126
83	74
182	106
802	302
675	408
159	265
133	98
871	857
33	27
105	623
699	303
1217	77
90	68
929	933
81	89
874	689
519	116
67	53
76	42
1079	113
1139	93
282	103
1062	763
112	13
99	277
810	177
858	302
248	14
1191	899
934	763
927	594
1084	594
516	97
1103	805
871	987
128	130
643	219
131	113
370	584
931	178
852	403
270	655
229	651
201	415
593	177
1034	795
895	303
515	710
231	3
934	183
125	50
79	91
473	19
581	118
766	5
535	1068
66	79
266	94
515	182
127	403
790	368
107	240
745	538
766	712
991	584
896	805
425	125
769	302
112	106
461	3
715	140
180	125
1170	353
339	77
90	6
1173	485
579	200
1140	55
97	310
260	91
173	104
928	394
44	27
1087	121
309	5
740	763
105	545
151	207
688	114
199	39
1144	462
147	101
791	535
538	189
787	654
1117	220
244	43
13	71
101	102
151	76
188	113
107	212
32	27
869	667
910	125
678	939
105	38
32	105
207	5
1097	198
266	136
692	829
415	91
102	76
151	63
33	200
778	222
153	83
182	80
94	37
66	71
768	177
78	84
302	820
778	126
123	220
151	27
791	784
407	136
14	53
221	933
1050	879
844	538
536	778
105	613
187	107
1006	655
691	462
324	13
120	97
267	34
182	211
182	101
909	760
384	50
884	177
123	116
1050	339
668	57
536	594
661	170
50	42
4	3
391	222
457	577
106	72
502	3
339	436
484	593
391	118
104	5
809	121
107	6
267	133
909	611
241	197
678	801
346	35
127	745
775	129
1039	772
8	14
985	302
786	224
1079	391
1020	117
802	310
241	284
310	15
173	89
335	13
40	184
64	33
892	122
126	425
209	86
501	115
247	212
178	896
632	534
151	143
151	217
107	23
98	91
582	1109
169	75
187	53
779	651
1138	1053
310	43
742	518
320	112
71	217
411	11
890	551
539	582
109	3
778	118
154	265
60	292
1024	736
71	46
101	13
99	94
1056	302
675	562
1024	126
8	49
1185	5
237	79
270	425
107	26
60	366
460	68
445	870
334	171
173	101
186	11
551	352
1151	403
110	27
64	94
145	242
782	122
744	100
935	751
516	784
1052	15
37	220
267	32
326	325
64	581
1199	798
745	483
127	446
194	195
740	712
1006	866
987	826
128	6
624	81
200	189
282	38
95	117
884	394
985	221
857	867
32	136
145	204
1090	593
874	77
786	348
896	770
811	762
135	413
579	96
95	115
985	15
179	9
155	762
133	24
153	44
27	5
14	32
238	50
942	593
821	655
678	895
1079	183
993	113
3	173
66	172
159	149
1020	445
298	5
11	197
892	303
579	34
801	183
339	495
1192	183
414	505
536	118
1146	765
187	3
13	153
751	768
406	336
310	350
802	809
459	6
632	183
698	6
109	99
13	167
1090	1055
519	899
101	42
23	12
766	769
168	220
194	198
180	126
66	136
215	458
66	64
68	217
539	403
247	53
1076	167
48	98
929	403
1016	302
486	391
182	76
445	348
396	5
964	425
26	99
697	4
752	536
605	303
936	198
370	115
165	117
844	163
18	38
568	11
820	302
535	584
157	112
802	127
244	69
106	187
310	126
83	106
95	99
59	105
579	75
459	411
551	1069
8	131
1020	116
766	516
1174	183
405	408
688	689
413	99
670	351
3	105
326	110
522	75
182	151
32	30
106	93
3	24
624	49
762	352
1138	302
756	798
124	115
13	76
50	91
66	27
958	224
746	464
868	1039
1136	1054
338	115
791	372
1093	774
547	5
103	118
651	539
75	212
539	793
1147	198
379	302
19	13
1193	784
784	611
565	399
79	18
349	183
65	235
142	83
1099	425
71	121
127	118
992	246
578	18
829	495
286	3
689	762
32	131
965	31
985	652
151	242
742	372
84	303
193	60
1018	632
1143	394
164	167
22	173
120	118
605	519
741	155
584	127
159	40
325	47
1002	372
166	11
1218	368
1024	168
1017	189
1106	982
128	46
962	403
798	892
675	243
151	44
123	769
1020	198
172	37
1129	77
1121	55
956	15
146	53
651	849
777	551
681	866
653	667
832	817
157	41
158	53
95	116
133	5
247	48
118	534
722	26
1056	183
999	55
548	3
94	198
150	81
791	844
325	109
99	177
105	234
949	1026
736	740
183	119
778	160
844	464
651	400
3	110
1006	529
371	115
302	1036
266	126
13	49
988	302
487	122
242	33
466	32
666	14
1184	118
741	516
632	97
1064	1057
303	777
179	183
105	134
584	588
215	225
810	593
48	53
852	118
376	4
952	667
135	59
165	153
539	896
122	95
544	94
105	269
751	515
1205	198
638	741
715	222
830	774
37	158
544	49
339	844
681	630
511	94
118	403
149	80
1048	425
235	12
406	90
50	12
235	4
131	83
809	464
406	438
1064	484
888	351
379	774
539	840
332	107
1044	445
927	736
182	83
766	773
129	3
822	582
874	855
265	50
605	94
1115	710
6	5
150	68
97	55
933	115
1038	121
537	741
172	117
848	177
237	33
31	51
76	3
579	187
1141	55
165	312
27	129
1141	159
153	108
638	811
32	22
203	24
203	384
696	4
267	211
267	4
1020	501
159	557
200	108
977	667
141	40
896	178
32	211
852	771
79	266
653	1044
241	131
962	55
11	699
885	485
638	763
739	758
37	22
631	37
987	667
454	126
605	84
1064	765
216	150
70	69
101	182
539	445
848	101
978	774
523	170
51	166
23	40
184	214
59	151
852	784
766	15
292	90
445	834
172	146
791	117
159	165
215	34
844	630
23	2
638	881
159	170
267	104
354	76
238	34
1111	535
105	149
791	339
224	117
738	814
72	190
79	11
215	283
95	64
84	94
71	36
3	169
992	11
407	11
23	244
105	252
285	618
23	91
605	425
909	122
454	34
892	115
1180	15
195	11
699	584
324	50
31	539
738	830
1004	177
737	655
335	95
240	108
829	747
931	127
501	678
94	353
777	771
856	859
888	881
811	518
102	40
551	127
41	2
118	745
535	462
991	539
677	1086
94	12
22	234
678	127
678	160
1026	183
325	13
146	33
557	6
445	748
583	855
13	173
131	338
1072	485
742	594
16	403
627	10
106	151
46	5
3	106
231	49
149	13
772	348
96	69
118	76
114	303
982	1111
420	3
179	159
632	126
936	812
1064	114
830	1009
247	2
302	1011
821	738
632	76
380	5
128	12
1030	183
35	99
858	1048
148	43
180	51
638	898
137	75
149	51
810	667
144	130
874	669
123	462
927	587
17	42
93	244
133	182
33	51
94	22
